,group,average_loudness,chords_changes_rate,chords_number_rate,bpm,danceability,tuning_diatonic_strength,Music Style
0,David Bowie,0.730353355408,0.0600083917379,0.00237795501016,150.431488037,0.960683107376,0.671268463135,Rock
0,David Bowie,0.824323713779,0.0396143719554,0.00245398771949,119.827781677,1.01505529881,0.499983668327,Pop
0,David Bowie,0.292213559151,0.0365581810474,0.00312082027085,142.124908447,1.08626973629,0.459489732981,Electronic
0,David Bowie,0.9450532794,0.0737531259656,0.00250336993486,140.435150146,1.18714702129,0.653984427452,Rock
0,David Bowie,0.897605836391,0.0418232530355,0.00109104136936,101.132133484,0.997957110405,0.524011135101,Pop
0,David Bowie,0.890922129154,0.0834151133895,0.00228982651606,126.011054993,1.39438760281,0.56252104044,Rock
0,Depeche Mode,0.881827235222,0.0386622399092,0.00260910810903,163.808486938,0.93550157547,0.612183988094,Electronic
0,Depeche Mode,0.607502579689,0.0533448308706,0.00160157692153,99.9755172729,1.05993413925,0.529915571213,Electronic
0,Depeche Mode,0.910508811474,0.0500276908278,0.00239985226654,129.977478027,1.03466010094,0.363461256027,Electronic
0,Depeche Mode,0.910499513149,0.0593888126314,0.0026907552965,109.995101929,1.13215863705,0.593745291233,Electronic
0,Depeche Mode,0.765055656433,0.0410468615592,0.00123028748203,89.9266357422,1.0430649519,0.559376180172,Electronic
0,Depeche Mode,0.939894020557,0.0481020957232,0.00261780107394,109.879997253,1.07520031929,0.353725612164,Electronic
0,Depeche Mode,0.866345882416,0.0839402750134,0.00163874728605,117.867469788,1.21425783634,0.609282493591,Electronic
0,Depeche Mode,0.78460085392,0.0410248599946,0.0012200701749,123.962432861,1.45326495171,0.658263146877,Electronic
0,Depeche Mode,0.921446084976,0.049544993788,0.00219076499343,104.000862122,1.12827169895,0.510496258736,Rock
0,Depeche Mode,0.883642196655,0.0829106494784,0.00292625837028,113.755317688,1.11794376373,0.502340078354,Pop
0,Depeche Mode,0.935954213142,0.0803917571902,0.00244847987778,118.788902283,1.11775779724,0.632154762745,Pop
0,The Beatles,0.883838832378,0.0815134570003,0.00304723205045,139.883605957,1.26924347878,0.578935801983,Pop
0,The Beatles,0.840044677258,0.0322962962091,0.00237037031911,112.260383606,1.07907783985,0.578701555729,Pop
0,The Beatles,0.847960352898,0.0828538537025,0.00373993092217,122.149963379,1.1837182045,0.725548267365,Pop
0,The Beatles,0.942844986916,0.0396341457963,0.00381097570062,132.803497314,0.971801817417,0.628942072392,Pop
0,The Beatles,0.955264508724,0.0628002732992,0.00308853806928,163.772033691,1.16026175022,0.515734791756,Pop
0,The Beatles,0.958205223083,0.0525335334241,0.00484351720661,123.131721497,1.10419976711,0.68728095293,Pop
0,The Beatles,0.961431443691,0.0496774204075,0.00419354857877,172.265731812,1.1341919899,0.663628160954,Pop
0,The Beatles,0.618574798107,0.0795868784189,0.00394896697253,128.854385376,1.182087183,0.605956852436,Pop
0,The Beatles,0.932998299599,0.0614944584668,0.0039327852428,117.550971985,1.09249293804,0.6055098176,Pop
0,The Beatles,0.808916091919,0.0536044351757,0.00462107220665,136.605728149,1.01408410072,0.650191426277,Pop
0,The Beatles,0.930619835854,0.0403100773692,0.00284237717278,163.466430664,1.11426818371,0.616500556469,Pop
0,The Beatles,0.927222788334,0.0404040403664,0.00297088525258,95.5758972168,1.07075250149,0.687409341335,Pop
0,The Beatles,0.799560248852,0.0628513023257,0.00332141038962,103.296028137,0.975248098373,0.557950675488,Pop
0,The Beatles,0.806942045689,0.0528109036386,0.00191652472131,165.131240845,0.986211121082,0.68861079216,Pop
0,The Beatles,0.925309181213,0.0565467178822,0.00302388868295,131.729171753,1.09913527966,0.662682533264,Pop
0,The Beatles,0.947858214378,0.0915512889624,0.00423848535866,121.050201416,1.11054515839,0.720582425594,Pop
0,The Beatles,0.871000885963,0.0514499545097,0.00280636106618,142.8956604,1.13195383549,0.591330707073,Pop
0,The Beatles,0.886690914631,0.0875429809093,0.00423168484122,184.570785522,1.13669550419,0.690384209156,Pop
0,The Beatles,0.936968386173,0.0336477197707,0.00229416252114,108.116340637,0.989284455776,0.525651872158,Pop
0,The Beatles,0.905842959881,0.0419373884797,0.00265800347552,106.804107666,1.01370966434,0.665670871735,Pop
0,The Beatles,0.941716849804,0.0962941348553,0.00408520549536,134.75050354,1.04175662994,0.603559076786,Pop
0,The Beatles,0.494114518166,0.0371708832681,0.00309757352807,144.188812256,0.973705232143,0.626918971539,Pop
0,The Beatles,0.946225643158,0.0518896207213,0.00329934014007,129.381134033,0.994055271149,0.704315841198,Pop
0,The Beatles,0.885093092918,0.0599173568189,0.00344352610409,122.308479309,1.01143443584,0.706587851048,Pop
0,The Beatles,0.888594806194,0.0692334845662,0.00494524883106,92.1369476318,1.04443240166,0.707763433456,Pop
0,The Beatles,0.876529812813,0.0886586084962,0.00383803481236,172.265487671,1.12594759464,0.33141502738,Rock
0,The Beatles,0.920339584351,0.0386420078576,0.00193210050929,145.108657837,1.11738085747,0.624717354774,Pop
0,The Beatles,0.898734629154,0.0368974395096,0.00178536004387,87.9184036255,1.07268023491,0.704582750797,Pop
0,The Beatles,0.910878777504,0.0775564387441,0.00345285516232,87.8160552979,1.0531719923,0.681357741356,Pop
0,The Beatles,0.843646705151,0.0546776242554,0.00410872325301,124.248268127,0.967941939831,0.712788760662,Pop
0,The Beatles,0.710450649261,0.0538041181862,0.00462379166856,67.744682312,0.986042201519,0.688895463943,Pop
0,The Beatles,0.924810349941,0.0644257739186,0.00280112051405,123.195335388,1.15017747879,0.453756272793,Pop
0,The Beatles,0.857356607914,0.0631768926978,0.00433212984353,122.726097107,1.21397387981,0.637946009636,Pop
0,The Beatles,0.947514414787,0.0380804948509,0.0030959751457,178.205474854,1.04373800755,0.66002368927,Pop
0,The Beatles,0.886645615101,0.0534979440272,0.002469135914,165.554946899,0.97785449028,0.641290783882,Pop
0,The Beatles,0.837079524994,0.0648615881801,0.00242473231629,128.284851074,1.40833425522,0.64758759737,Pop
0,The Beatles,0.942333638668,0.085526317358,0.00328947370872,92.8686447144,1.31054544449,0.516350924969,Pop
0,The Beatles,0.894666969776,0.0496575348079,0.00256849313155,142.430984497,1.26701843739,0.616728484631,Pop
0,The Beatles,0.802410721779,0.0797847434878,0.00327562005259,148.446166992,1.32955694199,0.476274460554,Pop
0,The Beatles,0.674052774906,0.0571333095431,0.00367524218746,93.2113113403,0.986347019672,0.623970925808,Pop
0,The Beatles,0.72728151083,0.068922303617,0.00626566400751,113.206718445,1.16588318348,0.530761778355,Pop
0,The Beatles,0.743626952171,0.0869565233588,0.00724637694657,99.2656478882,1.13288164139,0.743335187435,Pop
0,The Beatles,0.890475988388,0.0832182317972,0.00587016576901,136.49836731,1.00696516037,0.688529014587,Pop
0,The Beatles,0.425912767649,0.0490541830659,0.00320615572855,91.7600402832,1.03259968758,0.564410448074,Pop
0,The Beatles,0.777902364731,0.0448642261326,0.00314836669713,105.01348114,1.14636826515,0.541322410107,Pop
0,The Beatles,0.819520294666,0.0552147254348,0.00498466240242,89.0729751587,1.1896853447,0.581318259239,Pop
0,The Beatles,0.738747000694,0.0656129419804,0.0018378974637,154.393096924,1.14568912983,0.654309153557,Pop
0,The Beatles,0.88273525238,0.0650697872043,0.00264051300474,129.341384888,1.15505516529,0.584792256355,Pop
0,The Beatles,0.0922509133816,0.0693699344993,0.00237055518664,172.265792847,1.05926799774,0.563968062401,Pop
0,The Beatles,0.222584053874,0.0576527118683,0.00308853806928,184.57069397,0.965764045715,0.522205710411,Pop
0,David Bowie,0.663868546486,0.0449735447764,0.00562169309705,125.712882996,1.10691392422,0.356816411018,Pop
0,David Bowie,0.898721635342,0.0522842630744,0.00253807101399,125.879776001,1.06609964371,0.731938362122,Pop
0,David Bowie,0.898682236671,0.0660107880831,0.00507775321603,143.238861084,1.06288850307,0.581293344498,Pop
0,David Bowie,0.841166675091,0.0677898898721,0.00317145697773,100.599571228,1.01489210129,0.6172067523,Pop
0,David Bowie,0.92521238327,0.0633120685816,0.00401606410742,99.4028091431,1.18704068661,0.609711587429,Pop
0,David Bowie,0.906766593456,0.0804213806987,0.00359712238424,147.887985229,1.10591721535,0.713783442974,Pop
0,David Bowie,0.745858728886,0.0459873750806,0.00293056806549,90.6784286499,0.997139930725,0.728647708893,Pop
0,The Beatles,0.944664299488,0.0447093881667,0.0033532041125,120.038581848,1.05525195599,0.648276925087,Pop
0,The Beatles,0.96128487587,0.0461973585188,0.00314267748035,121.013870239,1.23958408833,0.675959408283,Pop
0,The Beatles,0.960112273693,0.0723827257752,0.00341721042059,172.265472412,1.10471713543,0.602428197861,Pop
0,The Beatles,0.956580042839,0.063564479351,0.0036496350076,136.106903076,1.07550013065,0.743835270405,Rock
0,The Beatles,0.952468276024,0.0678694173694,0.00558419246227,151.673461914,1.1864771843,0.654073297977,Pop
0,The Beatles,0.969824552536,0.0725761801004,0.0027700830251,129.113189697,1.35773956776,0.641925990582,Pop
0,The Beatles,0.959725260735,0.0755603760481,0.00433839485049,125.340332031,1.09306466579,0.590431690216,Pop
0,The Beatles,0.930645644665,0.0454697422683,0.00267469068058,88.3729553223,1.0896961689,0.700174212456,Pop
0,The Beatles,0.955366194248,0.0564218871295,0.00283527071588,121.037590027,1.13974821568,0.54320704937,Pop
0,The Beatles,0.960418760777,0.0602730587125,0.00299700303003,129.971466064,1.14122676849,0.564312756062,Pop
0,The Beatles,0.951046049595,0.0658296570182,0.00610790634528,122.347854614,1.1958168745,0.679078698158,Pop
0,The Beatles,0.913221359253,0.0599593482912,0.00474254740402,128.365783691,1.09135055542,0.6270865798,Pop
0,The Beatles,0.883880734444,0.0449124574661,0.00202994165011,77.1940612793,1.03630852699,0.659087002277,Pop
0,The Beatles,0.922352969646,0.0446735396981,0.00252004573122,115.333786011,1.02262151241,0.615551948547,Pop
0,The Beatles,0.938832879066,0.0280401408672,0.00295159383677,126.327133179,0.975581169128,0.682569563389,Pop
0,The Beatles,0.886918842793,0.0548821538687,0.00370370363817,125.293060303,0.985088765621,0.573288738728,Pop
0,The Beatles,0.959652245045,0.0322970114648,0.00150920613669,165.964019775,1.04843962193,0.775667786598,Pop
0,David Bowie,0.86430990696,0.0789115652442,0.00136054423638,119.809761047,1.33219206333,0.608962476254,Rock
0,The Beatles,0.816839575768,0.0504264011979,0.00444938801229,100.778083801,1.02106392384,0.594824016094,Pop
0,The Beatles,0.839397192001,0.0511934682727,0.00282663316466,135.032150269,1.11127352715,0.694491922855,Pop
0,The Beatles,0.94217902422,0.0582831799984,0.00316756404936,129.834396362,1.21308040619,0.747630774975,Pop
0,The Beatles,0.863328874111,0.0307269245386,0.00071736011887,113.13092041,1.16533124447,0.676016330719,Pop
0,The Beatles,0.323817491531,0.0502610951662,0.00554830301553,117.064331055,0.86531496048,0.468257844448,Classical
0,The Beatles,0.859894752502,0.0567217506468,0.00312639563344,105.897026062,1.10902094841,0.595673143864,Rock
0,The Beatles,0.957879185677,0.037269372493,0.00332103320397,134.582931519,1.08494436741,0.639085769653,Pop
0,The Beatles,0.939577579498,0.0600082203746,0.00575421284884,142.258148193,1.00774931908,0.590306818485,Pop
0,Hans Zimmer,0.03282096982,0.0334265939891,0.00250331312418,136.598968506,0.922533810139,0.494943797588,Classical
0,Metallica,0.911594867706,0.0799878835678,0.00196939846501,155.493423462,1.08186781406,0.640641152859,Metal
0,Metallica,0.900723695755,0.0799581035972,0.00162942276802,94.094078064,1.24844944477,0.424123108387,Metal
0,David Bowie,0.732498824596,0.0449207276106,0.00205519679002,139.816116333,1.05287075043,0.487997472286,Rock
0,Depeche Mode,0.697880923748,0.0626005083323,0.00137835973874,95.0644302368,1.12757849693,0.446326971054,Rock
0,Depeche Mode,0.694207370281,0.0590226091444,0.00189522129949,151.11138916,1.09423398972,0.756985962391,Pop
0,Depeche Mode,0.406673192978,0.0414613634348,0.00180266797543,172.264968872,1.08068728447,0.359072685242,Electronic
0,Depeche Mode,0.669692218304,0.0600104369223,0.00243520620279,89.227180481,1.04457855225,0.65922254324,Electronic
0,Depeche Mode,0.861724793911,0.0704358071089,0.00176678446587,96.9191970825,1.14748120308,0.619339823723,Electronic
0,Depeche Mode,0.909664332867,0.0645257234573,0.00223015155643,94.1507339478,1.18416428566,0.564176082611,Pop
0,Korn,0.934964895248,0.0949195474386,0.00289278617129,106.541656494,1.13850545883,0.466603785753,Metal
0,David Bowie,0.94498693943,0.0500770397484,0.00184899847955,161.649841309,1.00067043304,0.470515161753,Rock
0,Hans Zimmer,0.573468625546,0.0605187304318,0.00448286905885,141.995452881,1.05573856831,0.616143941879,Classical
0,Hans Zimmer,0.282832562923,0.0280671659857,0.00122564041521,83.8202285767,0.900257050991,0.56084048748,Classical
0,Depeche Mode,0.836841881275,0.0567280091345,0.00202600029297,122.890792847,0.998437106609,0.634507775307,Electronic
0,Korn,0.946685671806,0.161305889487,0.00337729183957,92.871925354,1.23350799084,0.566805660725,Metal
0,Korn,0.922393143177,0.0756385102868,0.00216110027395,114.301353455,1.02764856815,0.547415137291,Metal
0,Korn,0.906091451645,0.116644382477,0.00284090917557,86.9686203003,1.11142849922,0.569281041622,Metal
0,Korn,0.93249630928,0.082844093442,0.00179386825766,103.935310364,1.20376574993,0.661133944988,Metal
0,Korn,0.923862099648,0.0762571394444,0.00294713582844,110.394493103,1.05318975449,0.636568248272,Metal
0,Korn,0.886551380157,0.0911569297314,0.00255580176599,109.416297913,1.06025755405,0.521656811237,Metal
0,Korn,0.877119779587,0.0987427979708,0.00288108969107,98.5289840698,1.04881513119,0.523006856441,Metal
0,Depeche Mode,0.963916778564,0.0536988377571,0.00244085607119,94.085105896,1.45365166664,0.733998656273,Pop
0,David Bowie,0.762198805809,0.0371447019279,0.00129198969807,133.005996704,1.02818119526,0.661855578423,Rock
0,David Bowie,0.642256557941,0.0649291276932,0.00251486059278,89.0027694702,1.01199805737,0.712997555733,Rock
0,David Bowie,0.859670817852,0.0551337897778,0.00211574370041,164.445678711,1.13049447536,0.644607126713,Rock
0,Depeche Mode,0.865491271019,0.0615325830877,0.00248423474841,125.096763611,1.37435436249,0.728774487972,Electronic
0,Depeche Mode,0.864223539829,0.0569154545665,0.00150172703434,119.578788757,1.19633686543,0.548137187958,Electronic
0,Depeche Mode,0.924956917763,0.0568739771843,0.00204582652077,134.094604492,1.38575148582,0.629853010178,Pop
0,Depeche Mode,0.757433891296,0.046857509762,0.00175915565342,99.1048126221,1.01295542717,0.651138901711,Pop
0,Depeche Mode,0.943798482418,0.0710995420814,0.00240336474963,134.557769775,1.50930929184,0.58343231678,Electronic
0,Depeche Mode,0.867406189442,0.0547491125762,0.00102868897375,127.333328247,1.51329362392,0.695507228374,Electronic
0,Depeche Mode,0.883327722549,0.0434616133571,0.0019146084087,120.722808838,1.37936973572,0.71063709259,Electronic
0,Depeche Mode,0.759469866753,0.0415138043463,0.00231704954058,100.863494873,1.10093581676,0.488220483065,Electronic
0,Depeche Mode,0.729817986488,0.0560805276036,0.00164338538889,156.012619019,1.42642307281,0.68402415514,Electronic
0,Depeche Mode,0.874139487743,0.0522843487561,0.00214415299706,86.6342849731,1.019759655,0.540278255939,Electronic
0,Depeche Mode,0.70854306221,0.0493440367281,0.00195809663273,139.648254395,1.31497704983,0.540682137012,Electronic
0,Depeche Mode,0.924062132835,0.0589743591845,0.00192307692487,116.721504211,1.29112148285,0.66269248724,Pop
0,Depeche Mode,0.783754467964,0.0428771786392,0.00160288519692,90.1761627197,1.14816260338,0.556441903114,Electronic
0,Depeche Mode,0.886896491051,0.061152882874,0.00426065176725,150.556869507,1.38088202477,0.563037335873,Electronic
0,The Beatles,0.965402007103,0.0758697241545,0.00370096229017,88.6355895996,1.19178771973,0.673146903515,Pop
0,The Beatles,0.950021624565,0.0500927641988,0.0029684600886,120.369537354,1.09836828709,0.753376543522,Pop
0,The Beatles,0.947670042515,0.0521114096045,0.00359389046207,172.265777588,1.0885322094,0.657345235348,Pop
0,The Beatles,0.924347937107,0.0423076935112,0.00295857992023,88.3018035889,1.09582090378,0.655039250851,Pop
0,The Beatles,0.936652719975,0.0665997341275,0.00535475229844,131.879501343,1.07117235661,0.54107183218,Pop
0,Korn,0.729411423206,0.0513349249959,0.00119383551646,102.823722839,1.2540872097,0.523118555546,Metal
0,André Rieu,0.085985943675,0.0506167598069,0.00276478100568,165.176498413,0.876964092255,0.633155405521,Classical
0,Korn,0.801198065281,0.0631651207805,0.00171644357033,104.147834778,1.07604289055,0.76627177,Metal
0,André Rieu,0.875314712524,0.0431381314993,0.00223513622768,117.624832153,1.0429854393,0.684908568859,Classical
0,André Rieu,0.796302080154,0.0441216044128,0.00349744409323,79.2119216919,0.907451629639,0.625837504864,Classical
0,André Rieu,0.76522153616,0.0432515330613,0.00276073627174,125.678230286,0.926092624664,0.679086983204,Classical
0,André Rieu,0.511894762516,0.0442338064313,0.00421274360269,109.821777344,0.925701498985,0.618409514427,Classical
0,André Rieu,0.829726934433,0.0445344112813,0.0055207950063,123.492385864,0.970703601837,0.635339677334,Classical
0,André Rieu,0.243005171418,0.0364006347954,0.00271309074014,155.16583252,0.889954864979,0.640591084957,Classical
0,André Rieu,0.730242371559,0.0480339080095,0.0025900634937,111.728820801,0.990388929844,0.624038219452,Classical
0,André Rieu,0.590182840824,0.041182525456,0.00176496547647,107.726722717,0.961290597916,0.640056550503,Classical
0,André Rieu,0.854775547981,0.0208333339542,0.00204918021336,140.374099731,0.988097190857,0.742264270782,Classical
0,André Rieu,0.823025166988,0.0298092216253,0.00238473759964,126.342819214,0.9041929245,0.592755913734,Classical
0,André Rieu,0.0295852571726,0.0366035848856,0.0032370518893,172.265472412,0.815474927425,0.688687026501,Classical
0,André Rieu,0.800834059715,0.0328443869948,0.00318877561949,120.5675354,0.806008160114,0.541975438595,Classical
0,André Rieu,0.808746516705,0.0377358496189,0.0014106859453,110.764129639,1.12447667122,0.682125270367,Classical
0,André Rieu,0.464460164309,0.0424683243036,0.00258094794117,117.192146301,0.854519605637,0.668716847897,Classical
0,André Rieu,0.21208229661,0.0243161097169,0.00193423603196,150.77255249,1.16138982773,0.73691701889,Classical
0,André Rieu,0.438182830811,0.0430142320693,0.00323415268213,172.26550293,0.822954595089,0.706314921379,Classical
0,André Rieu,0.204905629158,0.0356585681438,0.00312012480572,172.265762329,0.89608335495,0.635217905045,Classical
0,André Rieu,0.451061874628,0.0267333183438,0.00195609638467,128.599014282,0.907368183136,0.756498157978,Classical
0,André Rieu,0.776017069817,0.0207416713238,0.00219987425953,163.109710693,0.889452815056,0.808916985989,Classical
0,Korn,0.904665887356,0.0841861367226,0.00270322454162,102.959487915,0.959672987461,0.504133343697,Metal
0,Depeche Mode,0.77312040329,0.0521624796093,0.0020455874037,97.3669662476,1.22814142704,0.534152030945,Pop
0,Depeche Mode,0.855946481228,0.0682128220797,0.00409276923165,115.76133728,1.12334382534,0.643400013447,Electronic
0,Depeche Mode,0.957132339478,0.0692385807633,0.00284263957292,102.866897583,1.11624360085,0.657504081726,Electronic
0,Depeche Mode,0.933202445507,0.0843427553773,0.00224315840751,135.85194397,1.10549390316,0.524044454098,Electronic
0,Depeche Mode,0.965064644814,0.0620976909995,0.00492237787694,94.0143127441,1.43047738075,0.542839765549,Electronic
0,Depeche Mode,0.702750086784,0.0646089911461,0.00175915565342,95.9253234863,1.00867068768,0.518827259541,Electronic
0,Korn,0.924596309662,0.0859607383609,0.00416418816894,111.085914612,0.97179710865,0.705190062523,Metal
0,Korn,0.948175609112,0.102599725127,0.00218297285028,86.994354248,1.02266728878,0.755879223347,Metal
0,Korn,0.93358027935,0.10681399703,0.00196439540014,124.973312378,1.11622953415,0.574777126312,Metal
0,Korn,0.945099234581,0.123256258667,0.00305751967244,124.395851135,1.43493676186,0.482116550207,Metal
0,Korn,0.928879618645,0.0903452560306,0.00268761627376,94.0615158081,1.25152790546,0.449180483818,Metal
0,Korn,0.970456540585,0.0704800784588,0.00663942797109,137.556137085,1.05068862438,0.352397292852,Metal
0,Korn,0.868828833103,0.0814682170749,0.00358102051541,107.286636353,1.09949624538,0.570694208145,Metal
0,Korn,0.948930621147,0.0930232554674,0.00295624742284,109.988090515,1.21187341213,0.509459793568,Metal
0,Korn,0.921361327171,0.0810254514217,0.00261976057664,98.9350662231,1.09634947777,0.714157521725,Metal
0,Korn,0.913257718086,0.0771271139383,0.00326463975944,90.885383606,0.949613213539,0.659383535385,Metal
0,Korn,0.970256626606,0.106206588447,0.00403316132724,92.052444458,1.27999842167,0.526445090771,Metal
0,Korn,0.963730812073,0.107096046209,0.00318292458542,101.914535522,1.11221826077,0.602589428425,Metal
0,Korn,0.836927771568,0.0801104977727,0.00483425427228,162.367263794,1.69515764713,0.719894587994,Metal
0,David Bowie,0.590632081032,0.0795163884759,0.00395256932825,118.079162598,1.04909336567,0.603705585003,Pop
0,David Bowie,0.921660006046,0.0641007274389,0.00157390185632,125.005126953,1.16780996323,0.656560122967,Rock
0,David Bowie,0.941006183624,0.0508130080998,0.00279471534304,111.37122345,1.05315029621,0.506359279156,Pop
0,David Bowie,0.958973586559,0.0430301465094,0.00309198652394,112.140975952,1.06168448925,0.47150850296,Pop
0,David Bowie,0.896614432335,0.0732222497463,0.00258155353367,154.344726562,0.965695679188,0.735415756702,Rock
0,David Bowie,0.945878982544,0.0475059375167,0.00326603325084,119.967544556,1.02254629135,0.629403352737,Pop
0,Depeche Mode,0.722851574421,0.0678169578314,0.00195048761088,94.0495452881,1.17686712742,0.68786919117,Pop
0,Depeche Mode,0.761147558689,0.102936096489,0.00276338518597,119.985603333,1.12028229237,0.463507980108,Electronic
0,Depeche Mode,0.219430595636,0.120258785784,0.00190282892436,100.993125916,1.18638694286,0.477686971426,Electronic
0,Depeche Mode,0.865047633648,0.0659778267145,0.00139920355286,122.970314026,1.36498785019,0.510904967785,Electronic
0,Depeche Mode,0.922784745693,0.0387855395675,0.000877500860952,107.938972473,1.18789768219,0.470623135567,Rock
0,Depeche Mode,0.897784650326,0.0473530180752,0.0010641127592,122.943000793,1.44298505783,0.505100190639,Electronic
0,Depeche Mode,0.962193131447,0.0757595151663,0.00128188694362,113.967247009,1.70004820824,0.513884067535,Electronic
0,Depeche Mode,0.89064770937,0.065885797143,0.00107369443867,129.423492432,1.73769319057,0.474231958389,Electronic
0,Depeche Mode,0.456981241703,0.03803486377,0.00176087336149,111.676544189,0.974441349506,0.509242534637,Electronic
0,Depeche Mode,0.85691434145,0.0840364694595,0.000748503021896,128.004821777,1.53768718243,0.390403270721,Electronic
0,Depeche Mode,0.966080367565,0.035106882453,0.0010922140209,134.642425537,1.49319911003,0.636134386063,Electronic
0,Depeche Mode,0.966694355011,0.0624618008733,0.000977875548415,97.9503479004,1.28528356552,0.415748417377,Electronic
0,Depeche Mode,0.671883106232,0.0604655221105,0.000787539349403,127.989959717,1.38850831985,0.712045907974,Electronic
0,Depeche Mode,0.809143006802,0.0648604258895,0.00152474781498,112.454627991,1.1201120615,0.506099879742,Electronic
0,Depeche Mode,0.263826668262,0.0189520623535,0.00127408828121,108.692070007,1.03757369518,0.47005456686,Electronic
0,Depeche Mode,0.758577227592,0.123989216983,0.00286388141103,127.437271118,1.17534732819,0.409239500761,Electronic
0,Depeche Mode,0.918679714203,0.0621955171227,0.00113673275337,105.958267212,1.22342729568,0.621283352375,Electronic
0,Depeche Mode,0.959446251392,0.0667989403009,0.00198412709869,129.886734009,1.08038949966,0.55449461937,Rock
0,Depeche Mode,0.947783112526,0.0453713871539,0.000975728733465,127.005775452,1.64886415005,0.453753113747,Electronic
0,Depeche Mode,0.903023302555,0.0952427014709,0.00116031710058,113.591789246,1.68509495258,0.554511666298,Electronic
0,Depeche Mode,0.936804413795,0.0599287748337,0.00135085347574,132.53805542,1.51816725731,0.601123809814,Electronic
0,Depeche Mode,0.704322218895,0.0764520764351,0.00144570111297,94.9229125977,1.09742355347,0.538795232773,Pop
0,Depeche Mode,0.837763488293,0.0586597211659,0.00125763565302,95.1983261108,1.28332567215,0.476975023746,Pop
0,Depeche Mode,0.937348544598,0.0807287320495,0.00217282306403,122.004379272,1.46513998508,0.477733075619,Pop
0,Hans Zimmer,0.236712381244,0.0368694476783,0.00217864918523,162.426879883,0.940997958183,0.564892351627,Classical
0,Hans Zimmer,0.124015957117,0.0409060902894,0.00219925236888,97.1222763062,1.01741743088,0.717038989067,Classical
0,Hans Zimmer,0.0213140714914,0.0479553490877,0.00159471470397,142.875991821,0.935939013958,0.638587296009,Classical
0,Hans Zimmer,0.144065961242,0.0454771630466,0.0010946362745,136.046417236,0.946445941925,0.630290746689,Pop
0,André Rieu,0.252494424582,0.041093159467,0.00219429493882,98.0388946533,0.911446511745,0.654699504375,Classical
0,André Rieu,0.246219456196,0.0308515019715,0.00308515015058,172.265487671,0.875160813332,0.545276582241,Classical
0,Hans Zimmer,0.124091058969,0.0532453246415,0.00161349470727,165.164337158,0.935754239559,0.383564054966,Classical
0,Hans Zimmer,0.00358312297612,0.0591174028814,0.00915903411806,123.122238159,0.772047221661,0.508957326412,Classical
0,Hans Zimmer,0.0404989160597,0.0377037785947,0.00162249861751,116.733192444,0.972952663898,0.425512760878,Classical
0,Hans Zimmer,0.595281898975,0.0375478938222,0.00766283506528,135.821060181,1.07160007954,0.574613749981,Classical
0,Hans Zimmer,0.0862300544977,0.0629915222526,0.00161912105978,165.36138916,0.974557161331,0.28323289752,Classical
0,Hans Zimmer,0.0231265220791,0.0372714474797,0.00193389586639,117.793174744,0.884382903576,0.522977471352,Classical
0,Hans Zimmer,0.299978405237,0.0747173950076,0.00202187290415,166.031417847,0.98277425766,0.270035505295,Classical
0,Hans Zimmer,0.100634604692,0.0255139227957,0.00174952612724,156.444595337,0.842059195042,0.624322533607,Classical
0,Korn,0.636128127575,0.102509237826,0.00369577901438,120.256530762,1.03583407402,0.753832161427,Metal
0,Korn,0.728947937489,0.0794259980321,0.00233605876565,129.420196533,1.15786910057,0.67759591341,Metal
0,Korn,0.605267643929,0.108851887286,0.00333041185513,150.670822144,1.02990365028,0.643780350685,Metal
0,Korn,0.909780561924,0.0846733152866,0.00346020772122,91.1522903442,1.09538066387,0.568015396595,Metal
0,Korn,0.737178742886,0.093468464911,0.00239301798865,107.543670654,1.09550452232,0.639988720417,Metal
0,Korn,0.000724783632904,0.0356207452714,0.00680984789506,155.050521851,0.884307384491,0.477485239506,Metal
0,Korn,0.376041829586,0.0436005629599,0.00200924254023,105.238327026,1.03985548019,0.565319299698,Metal
0,Korn,0.669248759747,0.076696164906,0.00294985249639,107.365982056,0.967802345753,0.570411205292,Metal
0,Korn,0.94526475668,0.0802010074258,0.00341708539054,154.900558472,1.14861524105,0.622892141342,Metal
0,David Bowie,0.616508662701,0.0553791895509,0.00164609053172,112.828613281,1.06725168228,0.525458872318,Rock
0,David Bowie,0.930100619793,0.0609065145254,0.00222581950948,97.0037689209,1.59589970112,0.664444446564,Pop
0,David Bowie,0.85113209486,0.0545732751489,0.00204012240283,99.9742050171,1.33033883572,0.539899468422,Rock
0,David Bowie,0.847672522068,0.063127964735,0.00227488158271,101.989997864,1.18677890301,0.55668836832,Pop
0,David Bowie,0.579259812832,0.0863687545061,0.00563274510205,136.219085693,1.02682805061,0.51143091917,Electronic
0,David Bowie,0.91642343998,0.0793287530541,0.00610221223906,125.054473877,1.29052960873,0.70378023386,Electronic
0,David Bowie,0.770460903645,0.0903498679399,0.00365244131535,130.529678345,1.08781802654,0.438354641199,Electronic
0,David Bowie,0.719594240189,0.0440642051399,0.00136281037703,122.036155701,1.07611966133,0.716431796551,Pop
0,David Bowie,0.851275980473,0.0646246448159,0.00194759201258,88.0031356812,1.29059147835,0.691106379032,Pop
0,David Bowie,0.869099676609,0.0860414206982,0.00286243483424,106.576622009,1.2069491148,0.554736554623,Pop
